,Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email,Phone_Number,Country
970,CUST0971,Yvette Chavez,Other,38,Pune,2024-06-26,2025-04-25,12085,3.0,lisa94@yahoo.com,7015408378,USA
971,CUST0972,Melissa Powell,Male,23,Pune,2023-06-29,2024-08-04,18158,4.0,ephillips@yahoo.com,001-302-331-6099x84622,UK
972,CUST0973,Michele Rivera,Other,31,Pune,2023-04-21,2024-06-18,33548,3.0,johnathan77@kaufman.com,(322)627-7259x217,Canada
973,CUST0974,Eric Vargas,Other,56,Mumbai,2024-12-24,2025-01-10,24248,5.0,samanthablanchard@gmail.com,001-558-684-2963x3480,India
974,CUST0975,Nicole Boyd,Other,20,Chennai,2024-06-05,2026-04-09,24248,3.0,wrong_email.com,593.478.4407x4165,USA
975,CUST0976,Norma Conner,Male,25,Indore,2025-04-20,2026-04-09,24248,1.0,hurleyjennifer@hotmail.com,001-713-087-6943x211,India
976,CUST0977,Julia Edwards,Female,26,Pune,2021-07-27,2024-11-19,43486,1.0,david09@hotmail.com,715.087.4828x2921,India
977,CUST0978,Tara Rasmussen,Other,38,Delhi,2026-02-13,2024-11-19,24248,2.0,gatkins@yahoo.com,268.200.6454x58377,UK
978,CUST0979,Scott Long,Female,37,Bhopal,2023-12-25,2025-11-01,49459,2.0,wrong_email.com,+1-209-770-1496x39976,India
979,CUST0980,Emily Horton,Female,29,Indore,2026-03-07,2024-09-05,26757,4.0,wrong_email.com,+1-380-840-8739x573,USA
980,CUST0981,Dawn Bennett,Male,38,Indore,2022-04-14,2025-04-06,21351,3.0,wrong_email.com,(058)733-5497,Canada
981,CUST0982,Samantha Blake,Female,38,Pune,2025-01-18,2025-03-17,24248,4.0,kellersteven@mosley-williams.com,172-553-1655x572,USA
982,CUST0983,Karen Roach,Other,38,Delhi,2024-06-02,2025-03-25,24248,3.0,samuelmolina@berry.com,640-045-3010,USA
983,CUST0984,Emily Robinson,Male,37,Pune,2023-01-09,2025-05-15,24248,3.0,ebrewer@graves-johnson.biz,001-491-683-9861x2614,UK
984,CUST0985,Elizabeth Mcbride,Female,30,Delhi,2022-03-16,2025-10-28,37615,4.0,lindasantana@gmail.com,12345,India
985,CUST0986,Stacey Kennedy,Female,53,Delhi,2023-05-07,2024-08-01,3738,3.0,christine42@delgado-gonzales.biz,001-586-476-2271,USA
986,CUST0987,Jacqueline Chambers,Female,58,Indore,2023-01-28,2025-07-10,2461,5.0,hughesgabriela@hotmail.com,(392)810-3750,Canada
987,CUST0988,Jose Turner,Female,29,Chennai,2022-05-30,2024-07-21,25675,4.0,mgomez@gmail.com,9925953417,USA
988,CUST0989,Lorraine Waller,Male,27,Pune,2023-04-30,2025-09-19,24248,3.0,petersonjesse@yahoo.com,469.268.7162x625,Canada
989,CUST0990,Kristin Juarez,Male,42,Pune,2021-09-13,2025-04-24,17436,5.0,jennifergarcia@yahoo.com,968-878-1078,Canada
990,CUST0991,Tony Williams,Female,39,Pune,2024-03-27,2025-09-27,24248,3.0,livingstonanthony@johnston.com,(058)958-6662x47646,Canada
991,CUST0992,Cindy Price,Female,60,Indore,2022-08-27,2025-09-04,1240,3.0,richadam@martinez.com,001-304-853-0182x1757,USA
992,CUST0993,Wendy Martin,Female,38,Mumbai,2021-11-16,2024-06-04,26598,4.0,nflynn@martinez.com,242.790.6078x390,Canada
993,CUST0994,Anthony Perez,Female,23,Pune,2024-09-15,2026-03-01,25112,5.0,julie00@rice.com,6292385048,UK
994,CUST0995,Tammy Schmidt,Female,28,Pune,2024-09-14,2026-04-27,24248,1.0,wrong_email.com,+1-553-821-8751x793,USA
995,CUST0996,Ryan Fox,Female,57,Pune,2024-09-10,2024-09-18,34413,1.0,marquezandrew@wang-king.com,942-513-9696,USA
996,CUST0997,Victoria Jones,Female,38,Pune,2025-02-07,2024-07-28,49247,5.0,welchanthony@gmail.com,914-950-1033x3539,USA
997,CUST0998,Dawn Adkins,Female,22,Indore,2024-04-12,2025-09-15,24248,5.0,marquezross@johnson.com,(145)156-7552,USA
998,CUST0999,Andrea Jones,Female,47,Mumbai,2021-11-18,2025-09-15,48567,3.0,twarren@vasquez.com,576-510-7252,India
999,CUST1000,Laura Moore,Female,39,Indore,2022-01-11,2025-04-25,24248,3.0,turnerchristopher@sanchez.info,(762)959-2129x0352,UK
